lat,long,name
30.611541105,34.6451965096,17157
30.6025210652,34.645044019,17158
30.5935010122,34.6448915974,17159
30.584480946,34.6447392445,17160
30.5754608666,34.6445869604,17161
30.566440774,34.6444347451,17162
30.5574206682,34.6442825985,17163
30.5484005492,34.6441305205,17164
30.539380417,34.6439785113,17165
30.5303602716,34.6438265707,17166
30.5213401131,34.6436746987,17167
30.5123199414,34.6435228953,17168
30.5032997564,34.6433711605,17169
30.4942795583,34.6432194942,17170
30.4852593471,34.6430678964,17171
30.4762391226,34.6429163671,17172
30.467218885,34.6427649063,17173
30.4581986343,34.6426135139,17174
30.4491783703,34.6424621899,17175
30.4401580932,34.6423109342,17176
30.431137803,34.642159747,17177
30.4221174996,34.642008628,17178
30.413097183,34.6418575774,17179
30.4040768533,34.6417065951,17180
30.3950565104,34.641555681,17181
30.3860361544,34.6414048351,17182
30.3770157852,34.6412540574,17183
30.3679954029,34.6411033479,17184
30.3589750075,34.6409527065,17185
30.3499545989,34.6408021333,17186
30.3409341772,34.6406516281,17187
30.3319137424,34.640501191,17188
30.3228932944,34.640350822,17189
30.3138728333,34.6402005209,17190
30.3048523591,34.6400502879,17191
30.2958318717,34.6399001228,17192
30.2868113713,34.6397500256,17193
30.2777908577,34.6395999964,17194
30.268770331,34.639450035,17195
30.2597497912,34.6393001415,17196
30.2507292383,34.6391503159,17197
30.2417086723,34.639000558,17198
30.2326880932,34.6388508679,17199
30.223667501,34.6387012456,17200
30.2146468957,34.638551691,17201
30.2056262772,34.6384022041,17202
30.1966056457,34.6382527849,17203
30.1875850012,34.6381034334,17204
30.1785643435,34.6379541494,17205
30.1695436727,34.6378049331,17206
30.1605229889,34.6376557844,17207
30.1515022919,34.6375067031,17208
30.1424815819,34.6373576895,17209
30.1334608588,34.6372087433,17210
30.1244401227,34.6370598646,17211
30.1154193735,34.6369110533,17212
30.1063986112,34.6367623094,17213
30.0973778358,34.636613633,17214
30.0883570474,34.6364650239,17215
30.0793362459,34.6363164821,17216
30.0703154314,34.6361680077,17217
