X,Y,FID
676703.94,3517705.37,25026
676703.94,3516705.37,25027
676703.94,3515705.37,25028
676703.94,3514705.37,25029
676703.94,3513705.37,25030
676703.94,3512705.37,25031
676703.94,3511705.37,25032
676703.94,3510705.37,25033
676703.94,3509705.37,25034
676703.94,3508705.37,25035
676703.94,3507705.37,25036
676703.94,3506705.37,25037
676703.94,3505705.37,25038
676703.94,3504705.37,25039
676703.94,3503705.37,25040
676703.94,3502705.37,25041
676703.94,3501705.37,25042
676703.94,3500705.37,25043
676703.94,3499705.37,25044
676703.94,3498705.37,25045
676703.94,3497705.37,25046
676703.94,3496705.37,25047
676703.94,3495705.37,25048
676703.94,3494705.37,25049
676703.94,3493705.37,25050
676703.94,3492705.37,25051
676703.94,3491705.37,25052
676703.94,3490705.37,25053
676703.94,3489705.37,25054
676703.94,3488705.37,25055
676703.94,3487705.37,25056
676703.94,3486705.37,25057
676703.94,3485705.37,25058
676703.94,3484705.37,25059
676703.94,3483705.37,25060
676703.94,3482705.37,25061
676703.94,3481705.37,25062
676703.94,3480705.37,25063
676703.94,3479705.37,25064
676703.94,3478705.37,25065
676703.94,3477705.37,25066
676703.94,3476705.37,25067
676703.94,3475705.37,25068
676703.94,3474705.37,25069
676703.94,3473705.37,25070
676703.94,3472705.37,25071
676703.94,3471705.37,25072
676703.94,3470705.37,25073
676703.94,3469705.37,25074
676703.94,3468705.37,25075
676703.94,3467705.37,25076
676703.94,3466705.37,25077
676703.94,3465705.37,25078
676703.94,3464705.37,25079
676703.94,3463705.37,25080
676703.94,3462705.37,25081
676703.94,3461705.37,25082
676703.94,3460705.37,25083
676703.94,3459705.37,25084
676703.94,3458705.37,25085
676703.94,3457705.37,25086
676703.94,3456705.37,25087
676703.94,3455705.37,25088
676703.94,3454705.37,25089
676703.94,3453705.37,25090
676703.94,3452705.37,25091
676703.94,3451705.37,25092
676703.94,3450705.37,25093
676703.94,3449705.37,25094
676703.94,3448705.37,25095
676703.94,3447705.37,25096
676703.94,3446705.37,25097
676703.94,3445705.37,25098
676703.94,3444705.37,25099
676703.94,3443705.37,25100
676703.94,3442705.37,25101
676703.94,3441705.37,25102
676703.94,3440705.37,25103
676703.94,3439705.37,25104
676703.94,3438705.37,25105
676703.94,3437705.37,25106
676703.94,3436705.37,25107
676703.94,3435705.37,25108
676703.94,3434705.37,25109
676703.94,3433705.37,25110
676703.94,3432705.37,25111
676703.94,3431705.37,25112
676703.94,3430705.37,25113
676703.94,3429705.37,25114
676703.94,3428705.37,25115
676703.94,3427705.37,25116
676703.94,3426705.37,25117
676703.94,3425705.37,25118
676703.94,3424705.37,25119
676703.94,3423705.37,25120
676703.94,3422705.37,25121
676703.94,3421705.37,25122
676703.94,3420705.37,25123
676703.94,3419705.37,25124
676703.94,3418705.37,25125
676703.94,3417705.37,25126
676703.94,3416705.37,25127
676703.94,3415705.37,25128
676703.94,3414705.37,25129
676703.94,3413705.37,25130
676703.94,3412705.37,25131
676703.94,3411705.37,25132
676703.94,3410705.37,25133
676703.94,3409705.37,25134
676703.94,3408705.37,25135
676703.94,3407705.37,25136
676703.94,3406705.37,25137
676703.94,3405705.37,25138
676703.94,3404705.37,25139
676703.94,3403705.37,25140
676703.94,3402705.37,25141
676703.94,3401705.37,25142
676703.94,3400705.37,25143
676703.94,3399705.37,25144
676703.94,3398705.37,25145
676703.94,3397705.37,25146
676703.94,3396705.37,25147
676703.94,3395705.37,25148
676703.94,3394705.37,25149
676703.94,3393705.37,25150
676703.94,3392705.37,25151
676703.94,3391705.37,25152
676703.94,3390705.37,25153
676703.94,3389705.37,25154
676703.94,3388705.37,25155
676703.94,3387705.37,25156
676703.94,3386705.37,25157
676703.94,3385705.37,25158
676703.94,3384705.37,25159
676703.94,3383705.37,25160
676703.94,3382705.37,25161
676703.94,3381705.37,25162
676703.94,3380705.37,25163
676703.94,3379705.37,25164
676703.94,3378705.37,25165
676703.94,3377705.37,25166
676703.94,3376705.37,25167
676703.94,3375705.37,25168
676703.94,3374705.37,25169
676703.94,3373705.37,25170
676703.94,3372705.37,25171
676703.94,3371705.37,25172
676703.94,3370705.37,25173
676703.94,3369705.37,25174
676703.94,3368705.37,25175
676703.94,3367705.37,25176
676703.94,3366705.37,25177
676703.94,3365705.37,25178
676703.94,3364705.37,25179
676703.94,3363705.37,25180
676703.94,3362705.37,25181
676703.94,3361705.37,25182
676703.94,3360705.37,25183
676703.94,3359705.37,25184
676703.94,3358705.37,25185
676703.94,3357705.37,25186
676703.94,3356705.37,25187
676703.94,3355705.37,25188
676703.94,3354705.37,25189
676703.94,3353705.37,25190
676703.94,3352705.37,25191
676703.94,3351705.37,25192
676703.94,3350705.37,25193
676703.94,3349705.37,25194
676703.94,3348705.37,25195
676703.94,3347705.37,25196
676703.94,3346705.37,25197
676703.94,3345705.37,25198
676703.94,3344705.37,25199
676703.94,3343705.37,25200
676703.94,3342705.37,25201
676703.94,3341705.37,25202
676703.94,3340705.37,25203
676703.94,3339705.37,25204
676703.94,3338705.37,25205
676703.94,3337705.37,25206
676703.94,3336705.37,25207
676703.94,3335705.37,25208
676703.94,3334705.37,25209
676703.94,3333705.37,25210
676703.94,3332705.37,25211
676703.94,3331705.37,25212
676703.94,3330705.37,25213
676703.94,3329705.37,25214
676703.94,3328705.37,25215
676703.94,3327705.37,25216
676703.94,3326705.37,25217
676703.94,3325705.37,25218
676703.94,3324705.37,25219
676703.94,3323705.37,25220
676703.94,3322705.37,25221
676703.94,3321705.37,25222
676703.94,3320705.37,25223
676703.94,3319705.37,25224
676703.94,3318705.37,25225
676703.94,3317705.37,25226
676703.94,3316705.37,25227
676703.94,3315705.37,25228
676703.94,3314705.37,25229
676703.94,3313705.37,25230
676703.94,3312705.37,25231
676703.94,3311705.37,25232
676703.94,3310705.37,25233
676703.94,3309705.37,25234
676703.94,3308705.37,25235
676703.94,3307705.37,25236
676703.94,3306705.37,25237
676703.94,3305705.37,25238
676703.94,3304705.37,25239
676703.94,3303705.37,25240
676703.94,3302705.37,25241
676703.94,3301705.37,25242
676703.94,3300705.37,25243
676703.94,3299705.37,25244
676703.94,3298705.37,25245
676703.94,3297705.37,25246
676703.94,3296705.37,25247
676703.94,3295705.37,25248
676703.94,3294705.37,25249
676703.94,3293705.37,25250
676703.94,3292705.37,25251
676703.94,3291705.37,25252
676703.94,3290705.37,25253
676703.94,3289705.37,25254
676703.94,3288705.37,25255
676703.94,3287705.37,25256
676703.94,3286705.37,25257
676703.94,3285705.37,25258
676703.94,3284705.37,25259
677703.94,3704705.37,25260
677703.94,3703705.37,25261
677703.94,3702705.37,25262
677703.94,3701705.37,25263
677703.94,3700705.37,25264
677703.94,3699705.37,25265
677703.94,3698705.37,25266
677703.94,3697705.37,25267
677703.94,3696705.37,25268
677703.94,3695705.37,25269
677703.94,3694705.37,25270
677703.94,3693705.37,25271
677703.94,3692705.37,25272
677703.94,3691705.37,25273
677703.94,3690705.37,25274
677703.94,3689705.37,25275
677703.94,3688705.37,25276
677703.94,3687705.37,25277
677703.94,3686705.37,25278
677703.94,3685705.37,25279
677703.94,3684705.37,25280
677703.94,3683705.37,25281
677703.94,3682705.37,25282
677703.94,3681705.37,25283
677703.94,3680705.37,25284
677703.94,3679705.37,25285
677703.94,3678705.37,25286
677703.94,3677705.37,25287
677703.94,3676705.37,25288
677703.94,3675705.37,25289
677703.94,3674705.37,25290
677703.94,3673705.37,25291
677703.94,3672705.37,25292
677703.94,3671705.37,25293
677703.94,3670705.37,25294
677703.94,3669705.37,25295
677703.94,3668705.37,25296
677703.94,3667705.37,25297
677703.94,3666705.37,25298
677703.94,3665705.37,25299
677703.94,3664705.37,25300
677703.94,3663705.37,25301
677703.94,3662705.37,25302
677703.94,3661705.37,25303
677703.94,3660705.37,25304
677703.94,3659705.37,25305
677703.94,3658705.37,25306
677703.94,3657705.37,25307
677703.94,3656705.37,25308
677703.94,3655705.37,25309
677703.94,3654705.37,25310
677703.94,3653705.37,25311
677703.94,3652705.37,25312
677703.94,3651705.37,25313
677703.94,3650705.37,25314
677703.94,3649705.37,25315
677703.94,3648705.37,25316
677703.94,3647705.37,25317
677703.94,3646705.37,25318
677703.94,3645705.37,25319
677703.94,3644705.37,25320
677703.94,3643705.37,25321
677703.94,3642705.37,25322
677703.94,3641705.37,25323
677703.94,3640705.37,25324
677703.94,3639705.37,25325
677703.94,3638705.37,25326
677703.94,3637705.37,25327
677703.94,3636705.37,25328
677703.94,3635705.37,25329
677703.94,3634705.37,25330
677703.94,3633705.37,25331
677703.94,3632705.37,25332
677703.94,3631705.37,25333
677703.94,3630705.37,25334
677703.94,3629705.37,25335
677703.94,3628705.37,25336
677703.94,3627705.37,25337
677703.94,3626705.37,25338
677703.94,3625705.37,25339
677703.94,3624705.37,25340
677703.94,3623705.37,25341
677703.94,3622705.37,25342
677703.94,3621705.37,25343
677703.94,3620705.37,25344
677703.94,3619705.37,25345
677703.94,3618705.37,25346
677703.94,3617705.37,25347
677703.94,3616705.37,25348
677703.94,3615705.37,25349
677703.94,3614705.37,25350
677703.94,3613705.37,25351
677703.94,3612705.37,25352
677703.94,3611705.37,25353
677703.94,3610705.37,25354
677703.94,3609705.37,25355
677703.94,3608705.37,25356
677703.94,3607705.37,25357
677703.94,3606705.37,25358
677703.94,3605705.37,25359
677703.94,3604705.37,25360
677703.94,3603705.37,25361
677703.94,3602705.37,25362
677703.94,3601705.37,25363
677703.94,3600705.37,25364
677703.94,3599705.37,25365
677703.94,3598705.37,25366
677703.94,3597705.37,25367
677703.94,3596705.37,25368
677703.94,3595705.37,25369
677703.94,3594705.37,25370
677703.94,3593705.37,25371
677703.94,3592705.37,25372
677703.94,3591705.37,25373
677703.94,3590705.37,25374
677703.94,3589705.37,25375
677703.94,3588705.37,25376
677703.94,3587705.37,25377
677703.94,3586705.37,25378
677703.94,3585705.37,25379
677703.94,3584705.37,25380
677703.94,3583705.37,25381
677703.94,3582705.37,25382
677703.94,3581705.37,25383
677703.94,3580705.37,25384
677703.94,3579705.37,25385
677703.94,3578705.37,25386
677703.94,3577705.37,25387
677703.94,3576705.37,25388
677703.94,3575705.37,25389
677703.94,3574705.37,25390
677703.94,3573705.37,25391
677703.94,3572705.37,25392
677703.94,3571705.37,25393
677703.94,3570705.37,25394
677703.94,3569705.37,25395
677703.94,3568705.37,25396
677703.94,3567705.37,25397
677703.94,3566705.37,25398
677703.94,3565705.37,25399
677703.94,3564705.37,25400
677703.94,3563705.37,25401
677703.94,3562705.37,25402
677703.94,3561705.37,25403
677703.94,3560705.37,25404
677703.94,3559705.37,25405
677703.94,3558705.37,25406
677703.94,3557705.37,25407
677703.94,3556705.37,25408
677703.94,3555705.37,25409
677703.94,3554705.37,25410
677703.94,3553705.37,25411
677703.94,3552705.37,25412
677703.94,3551705.37,25413
677703.94,3550705.37,25414
677703.94,3549705.37,25415
677703.94,3548705.37,25416
677703.94,3547705.37,25417
677703.94,3546705.37,25418
677703.94,3545705.37,25419
677703.94,3544705.37,25420
677703.94,3543705.37,25421
677703.94,3542705.37,25422
677703.94,3541705.37,25423
677703.94,3540705.37,25424
677703.94,3539705.37,25425
677703.94,3538705.37,25426
677703.94,3537705.37,25427
677703.94,3536705.37,25428
677703.94,3535705.37,25429
677703.94,3534705.37,25430
677703.94,3533705.37,25431
677703.94,3532705.37,25432
677703.94,3531705.37,25433
677703.94,3530705.37,25434
677703.94,3529705.37,25435
677703.94,3528705.37,25436
677703.94,3527705.37,25437
677703.94,3526705.37,25438
677703.94,3525705.37,25439
677703.94,3524705.37,25440
677703.94,3523705.37,25441
677703.94,3522705.37,25442
677703.94,3521705.37,25443
677703.94,3520705.37,25444
677703.94,3519705.37,25445
677703.94,3518705.37,25446
677703.94,3517705.37,25447
677703.94,3516705.37,25448
677703.94,3515705.37,25449
677703.94,3514705.37,25450
677703.94,3513705.37,25451
677703.94,3512705.37,25452
677703.94,3511705.37,25453
677703.94,3510705.37,25454
677703.94,3509705.37,25455
677703.94,3508705.37,25456
677703.94,3507705.37,25457
677703.94,3506705.37,25458
677703.94,3505705.37,25459
677703.94,3504705.37,25460
677703.94,3503705.37,25461
677703.94,3502705.37,25462
677703.94,3501705.37,25463
677703.94,3500705.37,25464
677703.94,3499705.37,25465
677703.94,3498705.37,25466
677703.94,3497705.37,25467
677703.94,3496705.37,25468
677703.94,3495705.37,25469
677703.94,3494705.37,25470
677703.94,3493705.37,25471
677703.94,3492705.37,25472
677703.94,3491705.37,25473
677703.94,3490705.37,25474
677703.94,3489705.37,25475
677703.94,3488705.37,25476
677703.94,3487705.37,25477
677703.94,3486705.37,25478
677703.94,3485705.37,25479
677703.94,3484705.37,25480
677703.94,3483705.37,25481
677703.94,3482705.37,25482
677703.94,3481705.37,25483
677703.94,3480705.37,25484
677703.94,3479705.37,25485
677703.94,3478705.37,25486
677703.94,3477705.37,25487
677703.94,3476705.37,25488
677703.94,3475705.37,25489
677703.94,3474705.37,25490
677703.94,3473705.37,25491
677703.94,3472705.37,25492
677703.94,3471705.37,25493
677703.94,3470705.37,25494
677703.94,3469705.37,25495
677703.94,3468705.37,25496
677703.94,3467705.37,25497
677703.94,3466705.37,25498
677703.94,3465705.37,25499
677703.94,3464705.37,25500
677703.94,3463705.37,25501
677703.94,3462705.37,25502
677703.94,3461705.37,25503
677703.94,3460705.37,25504
677703.94,3459705.37,25505
677703.94,3458705.37,25506
677703.94,3457705.37,25507
677703.94,3456705.37,25508
677703.94,3455705.37,25509
677703.94,3454705.37,25510
677703.94,3453705.37,25511
677703.94,3452705.37,25512
677703.94,3451705.37,25513
677703.94,3450705.37,25514
677703.94,3449705.37,25515
677703.94,3448705.37,25516
677703.94,3447705.37,25517
677703.94,3446705.37,25518
677703.94,3445705.37,25519
677703.94,3444705.37,25520
677703.94,3443705.37,25521
677703.94,3442705.37,25522
677703.94,3441705.37,25523
677703.94,3440705.37,25524
677703.94,3439705.37,25525
677703.94,3438705.37,25526
677703.94,3437705.37,25527
677703.94,3436705.37,25528
677703.94,3435705.37,25529
677703.94,3434705.37,25530
677703.94,3433705.37,25531
677703.94,3432705.37,25532
677703.94,3431705.37,25533
677703.94,3430705.37,25534
677703.94,3429705.37,25535
677703.94,3428705.37,25536
677703.94,3427705.37,25537
677703.94,3426705.37,25538
677703.94,3425705.37,25539
677703.94,3424705.37,25540
677703.94,3423705.37,25541
677703.94,3422705.37,25542
677703.94,3421705.37,25543
677703.94,3420705.37,25544
677703.94,3419705.37,25545
677703.94,3418705.37,25546
677703.94,3417705.37,25547
677703.94,3416705.37,25548
677703.94,3415705.37,25549
677703.94,3414705.37,25550
677703.94,3413705.37,25551
677703.94,3412705.37,25552
677703.94,3411705.37,25553
677703.94,3410705.37,25554
677703.94,3409705.37,25555
677703.94,3408705.37,25556
677703.94,3407705.37,25557
677703.94,3406705.37,25558
677703.94,3405705.37,25559
677703.94,3404705.37,25560
677703.94,3403705.37,25561
677703.94,3402705.37,25562
677703.94,3401705.37,25563
677703.94,3400705.37,25564
677703.94,3399705.37,25565
677703.94,3398705.37,25566
677703.94,3397705.37,25567
677703.94,3396705.37,25568
677703.94,3395705.37,25569
677703.94,3394705.37,25570
677703.94,3393705.37,25571
677703.94,3392705.37,25572
677703.94,3391705.37,25573
677703.94,3390705.37,25574
677703.94,3389705.37,25575
677703.94,3388705.37,25576
677703.94,3387705.37,25577
677703.94,3386705.37,25578
677703.94,3385705.37,25579
677703.94,3384705.37,25580
677703.94,3383705.37,25581
677703.94,3382705.37,25582
677703.94,3381705.37,25583
677703.94,3380705.37,25584
677703.94,3379705.37,25585
677703.94,3378705.37,25586
677703.94,3377705.37,25587
677703.94,3376705.37,25588
677703.94,3375705.37,25589
677703.94,3374705.37,25590
677703.94,3373705.37,25591
677703.94,3372705.37,25592
677703.94,3371705.37,25593
677703.94,3370705.37,25594
677703.94,3369705.37,25595
677703.94,3368705.37,25596
677703.94,3367705.37,25597
677703.94,3366705.37,25598
677703.94,3365705.37,25599
677703.94,3364705.37,25600
677703.94,3363705.37,25601
677703.94,3362705.37,25602
677703.94,3361705.37,25603
677703.94,3360705.37,25604
677703.94,3359705.37,25605
677703.94,3358705.37,25606
677703.94,3357705.37,25607
677703.94,3356705.37,25608
677703.94,3355705.37,25609
677703.94,3354705.37,25610
677703.94,3353705.37,25611
677703.94,3352705.37,25612
677703.94,3351705.37,25613
677703.94,3350705.37,25614
677703.94,3349705.37,25615
677703.94,3348705.37,25616
677703.94,3347705.37,25617
677703.94,3346705.37,25618
677703.94,3345705.37,25619
677703.94,3344705.37,25620
677703.94,3343705.37,25621
677703.94,3342705.37,25622
677703.94,3341705.37,25623
677703.94,3340705.37,25624
677703.94,3339705.37,25625
677703.94,3338705.37,25626
677703.94,3337705.37,25627
677703.94,3336705.37,25628
677703.94,3335705.37,25629
677703.94,3334705.37,25630
677703.94,3333705.37,25631
677703.94,3332705.37,25632
677703.94,3331705.37,25633
677703.94,3330705.37,25634
677703.94,3329705.37,25635
677703.94,3328705.37,25636
677703.94,3327705.37,25637
677703.94,3326705.37,25638
677703.94,3325705.37,25639
677703.94,3324705.37,25640
677703.94,3323705.37,25641
677703.94,3322705.37,25642
677703.94,3321705.37,25643
677703.94,3320705.37,25644
677703.94,3319705.37,25645
677703.94,3318705.37,25646
677703.94,3317705.37,25647
677703.94,3316705.37,25648
677703.94,3315705.37,25649
677703.94,3314705.37,25650
677703.94,3313705.37,25651
677703.94,3312705.37,25652
677703.94,3311705.37,25653
677703.94,3310705.37,25654
677703.94,3309705.37,25655
677703.94,3308705.37,25656
677703.94,3307705.37,25657
677703.94,3306705.37,25658
677703.94,3305705.37,25659
677703.94,3304705.37,25660
677703.94,3303705.37,25661
677703.94,3302705.37,25662
677703.94,3301705.37,25663
677703.94,3300705.37,25664
677703.94,3299705.37,25665
677703.94,3298705.37,25666
677703.94,3297705.37,25667
677703.94,3296705.37,25668
677703.94,3295705.37,25669
677703.94,3294705.37,25670
677703.94,3293705.37,25671
677703.94,3292705.37,25672
677703.94,3291705.37,25673
677703.94,3290705.37,25674
677703.94,3289705.37,25675
677703.94,3288705.37,25676
677703.94,3287705.37,25677
677703.94,3286705.37,25678
677703.94,3285705.37,25679
677703.94,3284705.37,25680
678703.94,3704705.37,25681
678703.94,3703705.37,25682
678703.94,3702705.37,25683
678703.94,3701705.37,25684
678703.94,3700705.37,25685
678703.94,3699705.37,25686
678703.94,3698705.37,25687
678703.94,3697705.37,25688
678703.94,3696705.37,25689
678703.94,3695705.37,25690
678703.94,3694705.37,25691
678703.94,3693705.37,25692
678703.94,3692705.37,25693
678703.94,3691705.37,25694
678703.94,3690705.37,25695
678703.94,3689705.37,25696
678703.94,3688705.37,25697
678703.94,3687705.37,25698
678703.94,3686705.37,25699
678703.94,3685705.37,25700
678703.94,3684705.37,25701
678703.94,3683705.37,25702
678703.94,3682705.37,25703
678703.94,3681705.37,25704
678703.94,3680705.37,25705
678703.94,3679705.37,25706
678703.94,3678705.37,25707
678703.94,3677705.37,25708
678703.94,3676705.37,25709
678703.94,3675705.37,25710
678703.94,3674705.37,25711
678703.94,3673705.37,25712
678703.94,3672705.37,25713
678703.94,3671705.37,25714
678703.94,3670705.37,25715
678703.94,3669705.37,25716
678703.94,3668705.37,25717
678703.94,3667705.37,25718
678703.94,3666705.37,25719
678703.94,3665705.37,25720
678703.94,3664705.37,25721
678703.94,3663705.37,25722
678703.94,3662705.37,25723
678703.94,3661705.37,25724
678703.94,3660705.37,25725
678703.94,3659705.37,25726
678703.94,3658705.37,25727
678703.94,3657705.37,25728
678703.94,3656705.37,25729
678703.94,3655705.37,25730
678703.94,3654705.37,25731
678703.94,3653705.37,25732
678703.94,3652705.37,25733
678703.94,3651705.37,25734
678703.94,3650705.37,25735
678703.94,3649705.37,25736
678703.94,3648705.37,25737
678703.94,3647705.37,25738
678703.94,3646705.37,25739
678703.94,3645705.37,25740
678703.94,3644705.37,25741
678703.94,3643705.37,25742
678703.94,3642705.37,25743
678703.94,3641705.37,25744
678703.94,3640705.37,25745
678703.94,3639705.37,25746
678703.94,3638705.37,25747
678703.94,3637705.37,25748
678703.94,3636705.37,25749
678703.94,3635705.37,25750
678703.94,3634705.37,25751
678703.94,3633705.37,25752
678703.94,3632705.37,25753
678703.94,3631705.37,25754
678703.94,3630705.37,25755
678703.94,3629705.37,25756
678703.94,3628705.37,25757
678703.94,3627705.37,25758
678703.94,3626705.37,25759
678703.94,3625705.37,25760
678703.94,3624705.37,25761
678703.94,3623705.37,25762
678703.94,3622705.37,25763
678703.94,3621705.37,25764
678703.94,3620705.37,25765
678703.94,3619705.37,25766
678703.94,3618705.37,25767
678703.94,3617705.37,25768
678703.94,3616705.37,25769
678703.94,3615705.37,25770
678703.94,3614705.37,25771
678703.94,3613705.37,25772
678703.94,3612705.37,25773
678703.94,3611705.37,25774
678703.94,3610705.37,25775
678703.94,3609705.37,25776
678703.94,3608705.37,25777
678703.94,3607705.37,25778
678703.94,3606705.37,25779
678703.94,3605705.37,25780
678703.94,3604705.37,25781
678703.94,3603705.37,25782
678703.94,3602705.37,25783
678703.94,3601705.37,25784
678703.94,3600705.37,25785
678703.94,3599705.37,25786
678703.94,3598705.37,25787
678703.94,3597705.37,25788
678703.94,3596705.37,25789
678703.94,3595705.37,25790
678703.94,3594705.37,25791
678703.94,3593705.37,25792
678703.94,3592705.37,25793
678703.94,3591705.37,25794
678703.94,3590705.37,25795
678703.94,3589705.37,25796
678703.94,3588705.37,25797
678703.94,3587705.37,25798
678703.94,3586705.37,25799
678703.94,3585705.37,25800
678703.94,3584705.37,25801
678703.94,3583705.37,25802
678703.94,3582705.37,25803
678703.94,3581705.37,25804
678703.94,3580705.37,25805
678703.94,3579705.37,25806
678703.94,3578705.37,25807
678703.94,3577705.37,25808
678703.94,3576705.37,25809
678703.94,3575705.37,25810
678703.94,3574705.37,25811
678703.94,3573705.37,25812
678703.94,3572705.37,25813
678703.94,3571705.37,25814
678703.94,3570705.37,25815
678703.94,3569705.37,25816
678703.94,3568705.37,25817
678703.94,3567705.37,25818
678703.94,3566705.37,25819
678703.94,3565705.37,25820
678703.94,3564705.37,25821
678703.94,3563705.37,25822
678703.94,3562705.37,25823
678703.94,3561705.37,25824
678703.94,3560705.37,25825
678703.94,3559705.37,25826
678703.94,3558705.37,25827
678703.94,3557705.37,25828
678703.94,3556705.37,25829
678703.94,3555705.37,25830
678703.94,3554705.37,25831
678703.94,3553705.37,25832
678703.94,3552705.37,25833
678703.94,3551705.37,25834
678703.94,3550705.37,25835
678703.94,3549705.37,25836
678703.94,3548705.37,25837
678703.94,3547705.37,25838
678703.94,3546705.37,25839
678703.94,3545705.37,25840
678703.94,3544705.37,25841
678703.94,3543705.37,25842
678703.94,3542705.37,25843
678703.94,3541705.37,25844
678703.94,3540705.37,25845
678703.94,3539705.37,25846
678703.94,3538705.37,25847
678703.94,3537705.37,25848
678703.94,3536705.37,25849
678703.94,3535705.37,25850
678703.94,3534705.37,25851
678703.94,3533705.37,25852
678703.94,3532705.37,25853
678703.94,3531705.37,25854
678703.94,3530705.37,25855
678703.94,3529705.37,25856
678703.94,3528705.37,25857
678703.94,3527705.37,25858
678703.94,3526705.37,25859
678703.94,3525705.37,25860
678703.94,3524705.37,25861
678703.94,3523705.37,25862
678703.94,3522705.37,25863
678703.94,3521705.37,25864
678703.94,3520705.37,25865
678703.94,3519705.37,25866
678703.94,3518705.37,25867
678703.94,3517705.37,25868
678703.94,3516705.37,25869
678703.94,3515705.37,25870
678703.94,3514705.37,25871
678703.94,3513705.37,25872
678703.94,3512705.37,25873
678703.94,3511705.37,25874
678703.94,3510705.37,25875
678703.94,3509705.37,25876
678703.94,3508705.37,25877
678703.94,3507705.37,25878
678703.94,3506705.37,25879
678703.94,3505705.37,25880
678703.94,3504705.37,25881
678703.94,3503705.37,25882
678703.94,3502705.37,25883
678703.94,3501705.37,25884
678703.94,3500705.37,25885
678703.94,3499705.37,25886
678703.94,3498705.37,25887
678703.94,3497705.37,25888
678703.94,3496705.37,25889
678703.94,3495705.37,25890
678703.94,3494705.37,25891
678703.94,3493705.37,25892
678703.94,3492705.37,25893
678703.94,3491705.37,25894
678703.94,3490705.37,25895
678703.94,3489705.37,25896
678703.94,3488705.37,25897
678703.94,3487705.37,25898
678703.94,3486705.37,25899
678703.94,3485705.37,25900
678703.94,3484705.37,25901
678703.94,3483705.37,25902
678703.94,3482705.37,25903
678703.94,3481705.37,25904
678703.94,3480705.37,25905
678703.94,3479705.37,25906
678703.94,3478705.37,25907
678703.94,3477705.37,25908
678703.94,3476705.37,25909
678703.94,3475705.37,25910
678703.94,3474705.37,25911
678703.94,3473705.37,25912
678703.94,3472705.37,25913
678703.94,3471705.37,25914
678703.94,3470705.37,25915
678703.94,3469705.37,25916
678703.94,3468705.37,25917
678703.94,3467705.37,25918
678703.94,3466705.37,25919
678703.94,3465705.37,25920
678703.94,3464705.37,25921
678703.94,3463705.37,25922
678703.94,3462705.37,25923
678703.94,3461705.37,25924
678703.94,3460705.37,25925
678703.94,3459705.37,25926
678703.94,3458705.37,25927
678703.94,3457705.37,25928
678703.94,3456705.37,25929
678703.94,3455705.37,25930
678703.94,3454705.37,25931
678703.94,3453705.37,25932
678703.94,3452705.37,25933
678703.94,3451705.37,25934
678703.94,3450705.37,25935
678703.94,3449705.37,25936
678703.94,3448705.37,25937
678703.94,3447705.37,25938
678703.94,3446705.37,25939
678703.94,3445705.37,25940
678703.94,3444705.37,25941
678703.94,3443705.37,25942
678703.94,3442705.37,25943
678703.94,3441705.37,25944
678703.94,3440705.37,25945
678703.94,3439705.37,25946
678703.94,3438705.37,25947
678703.94,3437705.37,25948
678703.94,3436705.37,25949
678703.94,3435705.37,25950
678703.94,3434705.37,25951
678703.94,3433705.37,25952
678703.94,3432705.37,25953
678703.94,3431705.37,25954
678703.94,3430705.37,25955
678703.94,3429705.37,25956
678703.94,3428705.37,25957
678703.94,3427705.37,25958
678703.94,3426705.37,25959
678703.94,3425705.37,25960
678703.94,3424705.37,25961
678703.94,3423705.37,25962
678703.94,3422705.37,25963
678703.94,3421705.37,25964
678703.94,3420705.37,25965
678703.94,3419705.37,25966
678703.94,3418705.37,25967
678703.94,3417705.37,25968
678703.94,3416705.37,25969
678703.94,3415705.37,25970
678703.94,3414705.37,25971
678703.94,3413705.37,25972
678703.94,3412705.37,25973
678703.94,3411705.37,25974
678703.94,3410705.37,25975
678703.94,3409705.37,25976
678703.94,3408705.37,25977
678703.94,3407705.37,25978
678703.94,3406705.37,25979
678703.94,3405705.37,25980
678703.94,3404705.37,25981
678703.94,3403705.37,25982
678703.94,3402705.37,25983
678703.94,3401705.37,25984
678703.94,3400705.37,25985
678703.94,3399705.37,25986
678703.94,3398705.37,25987
678703.94,3397705.37,25988
678703.94,3396705.37,25989
678703.94,3395705.37,25990
678703.94,3394705.37,25991
678703.94,3393705.37,25992
678703.94,3392705.37,25993
678703.94,3391705.37,25994
678703.94,3390705.37,25995
678703.94,3389705.37,25996
678703.94,3388705.37,25997
678703.94,3387705.37,25998
678703.94,3386705.37,25999
678703.94,3385705.37,26000
678703.94,3384705.37,26001
678703.94,3383705.37,26002
678703.94,3382705.37,26003
678703.94,3381705.37,26004
678703.94,3380705.37,26005
678703.94,3379705.37,26006
678703.94,3378705.37,26007
678703.94,3377705.37,26008
678703.94,3376705.37,26009
678703.94,3375705.37,26010
678703.94,3374705.37,26011
678703.94,3373705.37,26012
678703.94,3372705.37,26013
678703.94,3371705.37,26014
678703.94,3370705.37,26015
678703.94,3369705.37,26016
678703.94,3368705.37,26017
678703.94,3367705.37,26018
678703.94,3366705.37,26019
678703.94,3365705.37,26020
678703.94,3364705.37,26021
678703.94,3363705.37,26022
678703.94,3362705.37,26023
678703.94,3361705.37,26024
