X,Y,FID,
612561.88,3379473.99,314
612561.88,3374473.99,315
612561.88,3369473.99,316
612561.88,3364473.99,317
612561.88,3359473.99,318
612561.88,3354473.99,319
612561.88,3349473.99,320
612561.88,3344473.99,321
612561.88,3339473.99,322
612561.88,3334473.99,323
612561.88,3329473.99,324
612561.88,3324473.99,325
612561.88,3319473.99,326
612561.88,3314473.99,327
612561.88,3309473.99,328
612561.88,3304473.99,329
612561.88,3299473.99,330
612561.88,3294473.99,331
612561.88,3289473.99,332
612561.88,3284473.99,333
612561.88,3279473.99,334
612561.88,3274473.99,335
617561.88,3689473.99,336
617561.88,3684473.99,337
617561.88,3679473.99,338
617561.88,3674473.99,339
617561.88,3669473.99,340
617561.88,3664473.99,341
617561.88,3659473.99,342
617561.88,3654473.99,343
617561.88,3649473.99,344
617561.88,3644473.99,345
617561.88,3639473.99,346
617561.88,3634473.99,347
617561.88,3629473.99,348
617561.88,3624473.99,349
617561.88,3619473.99,350
617561.88,3614473.99,351
617561.88,3609473.99,352
617561.88,3604473.99,353
617561.88,3599473.99,354
617561.88,3594473.99,355
617561.88,3589473.99,356
617561.88,3584473.99,357
617561.88,3579473.99,358
617561.88,3574473.99,359
617561.88,3569473.99,360
617561.88,3564473.99,361
617561.88,3559473.99,362
617561.88,3554473.99,363
617561.88,3549473.99,364
617561.88,3544473.99,365
617561.88,3539473.99,366
617561.88,3534473.99,367
617561.88,3529473.99,368
617561.88,3524473.99,369
617561.88,3519473.99,370
617561.88,3514473.99,371
617561.88,3509473.99,372
617561.88,3504473.99,373
617561.88,3499473.99,374
617561.88,3494473.99,375
617561.88,3489473.99,376
617561.88,3484473.99,377
617561.88,3479473.99,378
617561.88,3474473.99,379
617561.88,3469473.99,380
617561.88,3464473.99,381
617561.88,3459473.99,382
617561.88,3454473.99,383
617561.88,3449473.99,384
617561.88,3444473.99,385
617561.88,3439473.99,386
617561.88,3434473.99,387
617561.88,3429473.99,388
617561.88,3424473.99,389
617561.88,3419473.99,390
617561.88,3414473.99,391
617561.88,3409473.99,392
617561.88,3404473.99,393
617561.88,3399473.99,394
617561.88,3394473.99,395
617561.88,3389473.99,396
617561.88,3384473.99,397
617561.88,3379473.99,398
617561.88,3374473.99,399
617561.88,3369473.99,400
617561.88,3364473.99,401
617561.88,3359473.99,402
617561.88,3354473.99,403
617561.88,3349473.99,404
617561.88,3344473.99,405
617561.88,3339473.99,406
617561.88,3334473.99,407
617561.88,3329473.99,408
617561.88,3324473.99,409
617561.88,3319473.99,410
617561.88,3314473.99,411
617561.88,3309473.99,412
617561.88,3304473.99,413
617561.88,3299473.99,414
617561.88,3294473.99,415
617561.88,3289473.99,416
617561.88,3284473.99,417
617561.88,3279473.99,418
617561.88,3274473.99,419
622561.88,3689473.99,420
622561.88,3684473.99,421
622561.88,3679473.99,422
622561.88,3674473.99,423
622561.88,3669473.99,424
622561.88,3664473.99,425
622561.88,3659473.99,426
622561.88,3654473.99,427
622561.88,3649473.99,428
622561.88,3644473.99,429
622561.88,3639473.99,430
622561.88,3634473.99,431
622561.88,3629473.99,432
622561.88,3624473.99,433
622561.88,3619473.99,434
622561.88,3614473.99,435
622561.88,3609473.99,436
622561.88,3604473.99,437
622561.88,3599473.99,438
622561.88,3594473.99,439
622561.88,3589473.99,440
622561.88,3584473.99,441
622561.88,3579473.99,442
622561.88,3574473.99,443
622561.88,3569473.99,444
622561.88,3564473.99,445
622561.88,3559473.99,446
622561.88,3554473.99,447
622561.88,3549473.99,448
622561.88,3544473.99,449
622561.88,3539473.99,450
622561.88,3534473.99,451
622561.88,3529473.99,452
622561.88,3524473.99,453
622561.88,3519473.99,454
622561.88,3514473.99,455
622561.88,3509473.99,456
622561.88,3504473.99,457
622561.88,3499473.99,458
622561.88,3494473.99,459
622561.88,3489473.99,460
622561.88,3484473.99,461
622561.88,3479473.99,462
622561.88,3474473.99,463
622561.88,3469473.99,464
622561.88,3464473.99,465
622561.88,3459473.99,466
622561.88,3454473.99,467
622561.88,3449473.99,468
622561.88,3444473.99,469
622561.88,3439473.99,470
622561.88,3434473.99,471
622561.88,3429473.99,472
622561.88,3424473.99,473
622561.88,3419473.99,474
622561.88,3414473.99,475
622561.88,3409473.99,476
622561.88,3404473.99,477
622561.88,3399473.99,478
622561.88,3394473.99,479
622561.88,3389473.99,480
622561.88,3384473.99,481
622561.88,3379473.99,482
622561.88,3374473.99,483
622561.88,3369473.99,484
622561.88,3364473.99,485
622561.88,3359473.99,486
622561.88,3354473.99,487
622561.88,3349473.99,488
622561.88,3344473.99,489
622561.88,3339473.99,490
622561.88,3334473.99,491
622561.88,3329473.99,492
622561.88,3324473.99,493
622561.88,3319473.99,494
622561.88,3314473.99,495
622561.88,3309473.99,496
622561.88,3304473.99,497
622561.88,3299473.99,498
622561.88,3294473.99,499
622561.88,3289473.99,500
622561.88,3284473.99,501
622561.88,3279473.99,502
622561.88,3274473.99,503
627561.88,3689473.99,504
627561.88,3684473.99,505
627561.88,3679473.99,506
627561.88,3674473.99,507
627561.88,3669473.99,508
627561.88,3664473.99,509
627561.88,3659473.99,510
627561.88,3654473.99,511
627561.88,3649473.99,512
627561.88,3644473.99,513
627561.88,3639473.99,514
627561.88,3634473.99,515
627561.88,3629473.99,516
627561.88,3624473.99,517
627561.88,3619473.99,518
627561.88,3614473.99,519
627561.88,3609473.99,520
627561.88,3604473.99,521
627561.88,3599473.99,522
627561.88,3594473.99,523
627561.88,3589473.99,524
627561.88,3584473.99,525
627561.88,3579473.99,526
627561.88,3574473.99,527
627561.88,3569473.99,528
627561.88,3564473.99,529
627561.88,3559473.99,530
627561.88,3554473.99,531
627561.88,3549473.99,532
627561.88,3544473.99,533
627561.88,3539473.99,534
627561.88,3534473.99,535
627561.88,3529473.99,536
627561.88,3524473.99,537
627561.88,3519473.99,538
627561.88,3514473.99,539
627561.88,3509473.99,540
627561.88,3504473.99,541
627561.88,3499473.99,542
627561.88,3494473.99,543
627561.88,3489473.99,544
627561.88,3484473.99,545
627561.88,3479473.99,546
627561.88,3474473.99,547
627561.88,3469473.99,548
627561.88,3464473.99,549
627561.88,3459473.99,550
627561.88,3454473.99,551
627561.88,3449473.99,552
627561.88,3444473.99,553
627561.88,3439473.99,554
627561.88,3434473.99,555
627561.88,3429473.99,556
627561.88,3424473.99,557
627561.88,3419473.99,558
627561.88,3414473.99,559
627561.88,3409473.99,560
627561.88,3404473.99,561
627561.88,3399473.99,562
627561.88,3394473.99,563
627561.88,3389473.99,564
627561.88,3384473.99,565
627561.88,3379473.99,566
627561.88,3374473.99,567
627561.88,3369473.99,568
627561.88,3364473.99,569
627561.88,3359473.99,570
627561.88,3354473.99,571
627561.88,3349473.99,572
627561.88,3344473.99,573
627561.88,3339473.99,574
627561.88,3334473.99,575
627561.88,3329473.99,576
627561.88,3324473.99,577
627561.88,3319473.99,578
627561.88,3314473.99,579
627561.88,3309473.99,580
